Standard_name	Region_cat	Country	Geonames_ID	Geonames_coordinates	Name	variants
Geertruidenberg	Noord-Brabant	Nederland	2755669	[51.70, 4.85]	geertruydenberg	geertrudenb	geertruydenberch	geertruydenberge	geertrudenberch	geertruy	geertrindenberge	geertruydenb	geertrudenberge	geertruyden berg	geertruyden berch
Nieuwpoort	Europa	België	2790150	[51.13, 2.75]	nieupoort	meupoort	neupoort	nieuport	nieuwpoort	nyeupoort
Vaals	Limburg	Nederland	2745906	[50.77, 6.01]	vaals
Groenland	Noord-Amerika	Groenland	3425505	[72, -40]	groenland	groonlamd	groenlt
Maassluis	Zuid-Holland	Nederland	2751285	[51.92, 4.25]	maassluys	maaslandtsluys	maasluys	maassuys	maaslandsluys	maalsluys	maas-sluys
Doesburg	Gelderland	Nederland	2756772	[52.01, 6.13]	doesburch	doesborch	doesborg	does	duysburch	doesburg
Lith ~ Groot Lith	Noord-Brabant	Nederland	2751543	[51.80, 5.43]	lith	lidt	groot lith	lieth
Tétouan	Afrika	Marokko	2528910	[35.57, -5.36]	tetuan	tituan
Jutland	Europa	Denemarken	0	[55, 9]	jutland	intland
Tilburg	Noord-Brabant	Nederland	2746301	[51.55, 5.09]	tilburg	tilborch	thielburch	tilborg	tilburch
Ravenstein	Noord-Brabant	Nederland	2748308	[51.79, 5.65]	ravesteyn	ravestein	ravenstein	ravensteyn
Wolfenbüttel	Europa	Duitsland	2806914	[52.16, 10.54]	wolffenbuttel	wolffenbustel	wolffen buttel	wolffenbuetel	wolfsenbuttel	wolffen
Vlaardingen	Zuid-Holland	Nederland	2745467	[51.91, 4.34]	vlaardingen
Aire-sur-la-Lys	Europa	Frankrijk	3038393	[50.63, 2.39]	aire	arien
Gennep	Limburg	Nederland	2755584	[51.69, 5.97]	gennep	gennex	gennp	gennip
Barbarië	Afrika		0		barbarien	barbaria	barbarie	barbaryen
Hilvarenbeek	Noord-Brabant	Nederland	2754066	[51.48, 5.13]	hilvarenbeek	hilverenbeecq	hilvaren beek	hilverenbeek	hilvaarenbeek	hilvarenbeecq
Hulster Ambacht	Zeeland	Nederland	0		hulsterambacht	hulster	hulster-ambacht
Holstein	Europa	Duitsland	0	[54.16, 9.66]	holsteyn	helsteyn	hoesteyn	holsten	colsteyn	holstem
Assen	Drenthe	Nederland	2759633	[52.99, 6.56]	assen
Celle	Europa	Duitsland	2940213	[52.62, 10.08]	cell	sel	zelle	celle	cette	cel	zel	tell	zell
Nergena	Gelderland	Nederland	2750424	[52.00, 5.64]	nergena
Lingen	Europa	Duitsland	2877088	[52.52, 7.31]	lingen
Westerholt	Europa	Duitsland	6553019	[53.59, 7.45]	westerholt	westerbolt
Zaandam	Noord-Holland	Nederland	2744118	[52.43, 4.82]	zaandam	zaardam	saardam	zardam	saandam	westzaandam	sardam
Zevenbergen	Noord-Brabant	Nederland	2743947	[51.64, 4.60]	sevenbergen	zevenbergen	sevenberge	seevenbergen
Ierland	Europa	Ierland	2963597	[53, -8]	yrland	ierland	irland	yerland	lerland	jerland
Palermo	Europa	Italië	2523920	[38.11, 13.36]	palermo	pa lermo	palerino
Gorinchem	Zuid-Holland	Nederland	2755434	[51.83, 4.97]	gornichem	gornchem	gornichom	gornchom	gorinchom	gorrichom	gorinchem	gornnchem	gorichom	gorcum	gorchum	gorchom	goreum
Veere	Zeeland	Nederland	2745739	[51.54, 3.66]	veere	vere	campvere	veer
Brunswijk / Braunschweig	Europa	Duitsland	2945024	[52.26, 10.52]	brunswyk	brunswjk	bounswyk	branswyk	bruynswyk	bronswyk	brunewyk	bruns wyk
Groenlo / Grol	Gelderland	Nederland	2755281	[52.04, 6.61]	groll	grolle	grol	groenlo	groenloo	groenloe
Chelsea	Europa	VK	2653265	[51.48, -0.16]	chelsy	chelsey	chelcy	chessy	chelsyden	chelsen
Lier	Europa	België	2792397	[51.13, 4.57]	lier
Piëmont	Europa	Italië	3170831	[45, 8]	piemont	piemondt	piemond	piedmont	premond	premont
Ath	Europa	België	2803010	[50.62, 3.77]	aath	ath
Amersfoort	Utrecht	Nederland	2759821	[52.15, 5.38]	amersfoort	amersfort	amerssoort	amerstoort
Zürich	Europa	Zwitserland	2657896	[47.36, 8.55]	zurich	zurik	lurig	zunig	eurig	eunig	lurich	zurig
Harderwijk	Gelderland	Nederland	2754848	[52.34, 5.62]	harderwyk	herderwyk
Biervliet	Zeeland	Nederland	2758980	[51.32, 3.68]	biervliet	biervliedt	bier vliet
Saksen	Europa	Duitsland	2874545	[52.12, 11.62]	saxen	laxen	saxem	taxen	caxen	japen	sachsen	soxen	sapen	sacxen	jaxen	paxen	saren	saven
Zierikzee	Zeeland	Nederland	2743913	[51.65, 3.91]	zierikzee	zierichee	zierkzee	zzee	zirkzee	ziriczee	zirikzee	ziericzee
Philadelphia	Noord-Amerika	VS	4560349	[39.95, -75.16]	philadelphia	philadel phca
Oosterhout	Noord-Brabant	Nederland	2749450	[51.64, 4.85]	oosterhout	oosterhoud	oosterhoudt
Rusland ~ Groot-Rusland	Europa; Azië	Rusland	2017370	[60, 100]	rusland	gantschen russen rycx	prusland	riusland	geheel rusland	groot-rusland	geheel pusland	gehel-rusland	pusland	groot rusland	gantsche groote russche rycx	busland	geheel ruslard	geheel riusland	rasland	geheel riuslard	husland	groot kleyn en witt rusland	groot klein en witt rusland	groot cleyn en witt rusland	groot kleyn en wit rusland	russische ryk
Alkmaar	Noord-Holland	Nederland	2759899	[52.63, 4.74]	alkmaar	alcmaar	alkmar	alkemaar
Malta	Europa	Malta	2562770	[35.91, 14.43]	maltha	malta	maatha	mattha
Biskaje	Europa	Spanje	3104469	[43.25, -2.91]	biscayen	biscaye	biscaien
Osnabrück	Europa	Duitsland	2856883	[52.27, 8.04]	osnabrugge	oenabrugge	gsnabrugge	csnabrugge	gsenbrugge	osenbrugge	osnabrug	osenbrug	esnabrugge	onabrugge	isnabrugge	ssnabrugge
Wassenaar	Zuid-Holland	Nederland	2744991	[52.14, 4.40]	wassenaar	wussenaar	wasse
Marokko	Europa	Marokko	2542007	[28.5, -10]	marocco	maroccos	marocque	mavocco	maroeco	maroco	marocoo	marocques	maroceo	marrocco	maroques	marocio	marocos	marocca
Stevensweert	Limburg	Nederland	2746714	[51.13, 5.84]	stevenswaart	stevensweert	steevenswaart	stevenswaard	steevensweert	steevensweerd	steevenswaard
Baden	Europa	Duitsland; Zwitserland	0		baden	baaden
Potsdam	Europa	Duitsland	2852458	[52.39, 13.06]	potsdam	potzdam	postdam	pots dam	potedam	lotsdam
West-Indië	Noord-Amerika		3571219	[19.38, -71.21]	westindien	westinde	westindiën	west indien	west-indien
Valkenburg	Limburg	Nederland	6544299	[50.85, 5.83]	valkenburg	valken burg	val kenburg	valkenborch	callenburg	valkenborg	valkenburch	walenburg	walenburch
Delfzijl	Groningen	Nederland	2757340	[53.33, 6.91]	delffzyl	delffsyl	delftziel	delft ziel	delfzyll	delfziel	delffziel	delffzyll	delfzyl	delfzeyl	delfsyl	delftzyl
Wouw	Noord-Brabant	Nederland	2744145	[51.52, 4.39]	wouw	wouwe
Cork	Europa	Ierland	2965140	[51.89, -8.47]	cork	kork
Versailles	Europa	Frankrijk	2969679	[48.80, 2.13]	versailles
Mierlo	Noord-Brabant	Nederland	2750821	[51.44, 5.61]	mierlo	mierloo
Soissons	Europa	Frankrijk	2974389	[49.38, 3.32]	soissons
Segovia	Europa	Spanje	3109256	[40.94, -4.11]	segovia	segovien
Rijswijk	Zuid-Holland	Nederland	2748076	[52.03, 4.32]	ryswyk
Cagliari	Europa	Italië	2525473	[39.23, 9.11]	cagliari	cagliary
Altona	Europa	Duitsland	2911296	[53.55, 9.93]	altona	althona
Portsmouth	Europa	VK	2639996	[50.79, -1.09]	portsmouth	portsmonth	portsmouthen	portsmuyden
Veurne	Europa	België	2784804	[51.07, 2.66]	veurne	furne	furnes	jurnes	turnes
Altena	Europa	Duitsland	2957886	[51.29, 7.67]	altena
Veghel	Noord-Brabant	Nederland	2745726	[51.61, 5.54]	vechel	vegel
Hanau	Europa	Duitsland	2911007	[50.13, 8.91]	hanau	hanauw	hanan
Afrika	Afrika		6255146	[7.18, 21.09]	africa	asrica	alrica	aftica
Augsburg	Europa	Duitsland	2954172	[48.37, 10.89]	augsburg	ausburch	ausgburg	augburg	angsburg
Windsor	Europa	VK	2633842	[51.48, -0.6]	windsor	winsor	windser	windeor	windsoo	windfor
Luxemburg	Europa	Luxemburg	2960313	[49.75, 6.16]	luxemburg	lutzemburg	laxemburg	luxenburg	luremburg	luxenburch	laxenburg	luxemburch	luxembourg
Béthune	Europa	Frankrijk	3033002	[50.52, 2.64]	bethune	bethine	bethime
Goedereede	Zuid-Holland	Nederland	2755485	[51.81, 3.98]	goeree	goereede	goederede	goerede	goedereede	goerée	gorede	goere
Koblenz	Europa	Duitsland	2886946	[50.35, 7.57]	coblentz	coblens	coblents	cobelents	coblence
Goes	Zeeland	Nederland	2755476	[51.50, 3.88]	goes	ter goes	der goes
Tongeren	Europa	België	2785389	[50.78, 5.46]	tongeren	congeren	longeren
Eisden	Europa	België	2798887	[50.98, 5.71]	eysden	eisden
Praag	Europa	Tsjechië	3067696	[50.08, 14.42]	praag	pragne	prague	prage	traag
Heesch	Noord-Brabant	Nederland	2754635	[51.73, 5.52]	heesch
Milaan	Europa	Italië	3173435	[45.46, 9.18]	milaan	milanen	milan
Hessen	Europa	Duitsland	2905330	[50.55, 9]	hessen	hessenland	bessen	hesse	sessen	kessen
Kalkar	Europa	Duitsland	2893837	[51.73, 6.29]	calcar
Charleroi	Europa	België	2800481	[50.41, 4.44]	charleroy
Bourgondië; Charolais	Europa	Frankrijk	11966031; 3026516		bourgondien en charlois	bourgogne en charlois
Antigola / Ontígola	Europa	Spanje	2513104	[40.00, -3.57]	antigola
Lommel	Europa	België	2792179	[51.23, 5.31]	lommel	loemel
Steenwijk	Overijssel	Nederland	2746766	[52.78, 6.12]	steenwyk	steeuwyk
Beieren	Europa	Duitsland	2951839	[49.0, 11.5]	beyeren	bejeren	beieren	beyerland	bavaria
Szczecin	Europa	Polen	3083829	[53.42, 14.55]	stettin	stetin	stettyn
Ameland	Friesland	Nederland	2759846	[53.44, 5.79]	ameland	ammeland
Turkije	Europa	Turkije	298795	[39, 35]	turkyen	turkeyen	turken	turkien	turksche ryk
Alem	Gelderland	Nederland	2759906	[51.78, 5.34]	alem
Gulik / Jülich	Europa	Duitsland	2894553	[50.92, 6.36]	gulich	gulik	gulyk	pulik
Westerveld	Drenthe	Nederland	6544239	[52.82, 6.29]	westerveld
Edam	Noord-Holland	Nederland	2756431	[52.51, 5.04]	edam	ebdam	eedam
Spiers / Speyer	Europa	Duitsland	2830582	[49.32, 8.43]	spiers	spier
Scheveningen	Zuid-Holland	Nederland	2747599	[52.10, 4.27]	scheveninge	schepeninge	schevelingen	schevelinge	scheveningen
Westfalen	Europa	Duitsland	2886242	[50.93, 6.95]	westphalen	westphaalen
Noord-Holland	Noord-Holland	Nederland	2749879	[52.58, 4.91]	noortholland	noordt-holland	noort holland	noorthellt	noordholland	noorthollt	noord holland	westvriesland en het noorder quartier
Stavoren	Friesland	Nederland	2746816	[52.88, 5.35]	staveren	stavoren
Schoondijke	Zeeland	Nederland	2747517	[51.35, 3.55]	schoondyke	schoondyk
Valkenswaard ~ Waarde	Noord-Brabant	Nederland	2745860	[51.35, 5.45]	valkenswaard	weerde	varkenswaart	waarde	valkenswaart	verkens waarde	verkenswaart	valkensweert	verkensweert	verkensweerde
Woerden	Utrecht	Nederland	2744248	[52.08, 4.88]	woerden	wourden	woerde
Breskens	Zeeland	Nederland	2758341	[51.39, 3.55]	breskens
Trier	Europa	Duitsland	2821164	[49.75, 6.63]	trier	trien
Mook	Limburg	Nederland	2750620	[51.74, 5.90]	mook
Plymouth ~ Pleymuiden	Europa	VK	3333181	[50.38, -4.13]	plymouth	pleymuyden	pleymouth	pleymont	pleimouth	pleymonth
Kessel	Noord-Brabant	Nederland	2751203	[51.79, 5.39]	kessel
Norden	Europa	Duitsland	2862118	[53.59, 7.20]	norden	noorden
Pommeren	Europa	Duitsland; Polen	3088388	[53.66, 15.0]	pomeren	poomeren	pameren	pommeren
Schijndel	Noord-Brabant	Nederland	2747584	[51.62, 5.43]	schyndel	schindel
Limburg	Limburg	Nederland	2751596	[51.25, 6]	limborch	limborg	limburch	rimborch	lymborch	rimborg	limburg
Cartagena	Europa	Spanje	2520058	[37.60, -0.98]	carthagena	cartagena
Tholen	Zeeland	Nederland	2746351	[51.53, 4.22]	tholen	tertolen	der tholen	tolen	thoolen
Wismar	Europa	Duitsland	2807465	[53.89, 11.45]	wismar
s-Hertogenrade / Herzogenrath	Europa	Duitsland	2905455	[50.86, 6.09]	's hertogenrade	s' hertogenraade	'hertogenrade	's hartogenrade	's hertogenraade	s'hertogenrade
Dieppe	Europa	Frankrijk	3021411	[49.92, 1.07]	diepe	dieppe	diepen
Besoijen	Noord-Brabant	Nederland	2759043	[51.68, 5.05]	besoyen	besoien
Echt	Limburg	Nederland	2756443	[51.1, 5.86]	echt
Spithead	Europa	VK	2637219	[50.76, -1.14]	spithead
Woudrichem	Noord-Brabant	Nederland	2744156	[51.81, 5.00]	woudrichem
Spa	Europa	België	2786318	[50.48, 5.86]	spaa	spa
Schönefeld	Europa	Duitsland	2836761	[52.38, 13.50]	schooneveld	schonevelt	schoonevelt
Bielefeld	Europa	Duitsland	2949186	[52.03, 8.53]	bylevelt	bilefelt	bilevelt
Berchem	Europa	Luxemburg	2759126	[51.76, 5.56]	berchem	bernhem
Delfshaven	Zuid-Holland	Nederland	2757347	[51.90, 4.45]	delffshaven	delffhaven	delfshaven
Nijenhuis	Overijssel	Nederland	2750084	[52.41, 6.21]	nyenhuys
Bredevoort	Gelderland	Nederland	2758393	[51.94, 6.62]	brevoort	bredefoort	bredevoort	bredefort
Deurne	Noord-Brabant	Nederland	2757009	[51.46, 5.79]	deurne	doerne
Noord-Amerika	Noord-Amerika		6255149	[46.07, -100.54]	noord-america
Bentheim / Bad Bentheim	Europa	Duitsland	2953552	[52.30, 7.15]	benthem	bentheym	bentheim	bentem
Larache	Afrika	Marokko	2543549	[35.19, -6.15]	larache	la rache
Bayonne	Europa	Frankrijk	3034475	[43.49, -1.47]	bajonne	baionne	baiona	bajoene	bayonne	bayona	bayone
Darmstadt	Europa	Duitsland	2938913	[49.87, 8.65]	darmstad
Oldenburg	Europa	Duitsland	2857458	[53.14, 8.21]	oldenburch	oldenborg	oldenburg	oldenborch	oldenb	oldenburgerland
Westergo	Friesland	Nederland	2744743	[53.05, 5.58]	westergoo	westergoe	westergo
Aalst	Europa	België	2803448	[50.93, 4.03]	aalst	helst
Salonika / Thessaloniki	Europa	Griekenland	734077	[40.64, 22.93]	salonica	salonique
Assenede	Europa	België	2803026	[51.22, 3.75]	assenede	asseneede	affenede
Noordhoorn	Europa	Duitsland	2861934	[52.43, 7.06]	noorthoorn
Falmouth	Europa	VK	2649715	[50.15, -5.07]	falmouth	vaalmuyden
Diest	Europa	België	2799397	[50.98, 5.05]	diest
s-Gravenwaard / Schenkenschanz	Europa	Duitsland	3206063	[51.83, 6.11]	sgravenweert	's gravenwaart	's gravenweert	gravenweert	sgranen weert	schantze van sgravenweert	schenkenschants	sgraven weert	schenkenschans	schenkenschantz	schenkeschans	schansse van sgravenweert	schansse van sgravenweent
Turnhout	Europa	België	2785141	[51.32, 4.94]	turnhout	turn	turenhout	tournhout
Culemborg	Gelderland	Nederland	2757872	[51.95, 5.22]	cuylenburg	culenborch	culenborg	culenburg	calen	calenberg	culemborg	culen	cnelenburch	cuylenborg	cuelenburch	culemburg	cuelenborch	kuylenburg	culenb	lemborg	culenburch	cuylenburch	cuylenborch
Elbing / Elbląg	Europa	Polen	3099759	[54.15, 19.40]	elbing	elbirg
Oostergo	Friesland	Nederland	2749468	[53.25, 5.91]	oostergoo	oostergoe	oostergo
Wageningen	Gelderland	Nederland	2745088	[51.97, 5.66]	wageningen	wageninge
Eersel	Noord-Brabant	Nederland	2756342	[51.35, 5.31]	eersel	eerssel	dersel	eerzel
Chur	Europa	Zwitserland	2661169	[46.84, 9.53]	chur
Wetzlar	Europa	Duitsland	2809889	[50.56, 8.50]	wetzlar	wetalar	wetzlaar	wetselaar	wetzelaar
Fort Crevecoeur	Afrika	Ghana	0	[5.53, -0.20]	crevecoeur	fort crevecoeur	crevecour	fort creveoour	fort creveceur	creveceur
Grodno / Hrodna	Europa	Wit-Rusland	627904	[53.68, 23.82]	grodno
Schoonhoven	Zuid-Holland	Nederland	2747506	[51.94, 4.84]	schoonhoven
Workum	Friesland	Nederland	2744179	[52.97, 5.44]	workum	worchum	worcum
Mardijk	Europa	Frankrijk	3017686	[51.02, 2.30]	mardyk
Amboina	Azië	Molukken	1651530	[-3.7, 128.18]	amboina	amboiia	amboyna	ambonia	ambona
Dorsten	Europa	Duitsland	2935530	[51.66, 6.96]	dorsten
Vianen	Utrecht	Nederland	2745580	[51.99, 5.09]	vianen	vyanen
IJsland	Europa	IJsland	2629691	[65, -18]	ysland	island
Koerland / Kurzeme	Europa	Letland	460496	[57, 22]	courland	churland	chourland	coerland
Elburg	Gelderland	Nederland	2756232	[52.44, 5.84]	elburg	elburch
Mariënburg	Zuid-Amerika	Suriname	3092472	[54.03, 19.02]	marienburch	marienburg	marienborch
Reval / Tallinn	Europa	Estland	588409	[59.43, 24.75]	reval	revel
Breslau / Wrocław	Europa	Polen	3081368	[51.1, 17.03]	breslau	breslan	breslauw
Triëst	Europa	Italië	3165185	[45.64, 13.77]	trieste	triest
Silezië	Europa	Polen	11748058	[50.25, 19.13]	silesien	pilesien	schlesien	slesien	silesia
Christiania / Oslo	Europa	Noorwegen	3143244	[59.91, 10.74]	christiania	christiana
Salé	Afrika	Marokko	2537763	[34.05, -6.79]	salée	zalée	zale	salee	zalee	salé	zalé	sale	galee
Bladel	Noord-Brabant	Nederland	2758878	[51.36, 5.22]	bladel
Heerlen / Heerle	Limburg; Noord-Brabant	Nederland	2754652	[50.88, 5.98]	heerle	heerlen	herle
Burik ~ Büderich	Europa	Duitsland	2942083	[51.63, 6.57]	buderik	buderich	burik	burich
Erp	Noord-Brabant	Nederland	2756035	[51.6, 5.60]	erp
Etten	Noord-Brabant	Nederland	12648437	[51.57, 4.63]	etten
Sprang	Noord-Brabant	Nederland	2746903	[51.67, 5.04]	sprang
Oldenzaal	Overijssel	Nederland	2749644	[52.31, 6.92]	oldenzeel	oldenseel	oldenzaal
Bath	Zeeland	Nederland	2759383	[51.40, 4.20]	bath
Alexandrië	Afrika	Egypte	361058	[31.20, 29.91]	alexandrien	alexandria	alexandrie
Huijbergen	Noord-Brabant	Nederland	2753521	[51.43, 4.37]	huybergen
Florence	Europa	Italië	3176959	[43.77, 11.24]	florence	florentien	florencen
Oudenaarde	Europa	België	2789529	[50.85, 3.60]	audenaarde	oudenaarden	oudenaarde	audenaarden
Prinsenbeek	Noord-Brabant	Nederland	2748448	[51.59, 4.71]	beek	beeke
Aarle-Rixtel	Noord-Brabant	Nederland	6698718	[51.50, 5.63]	aarle-rixtel	aarle
Presburg / Bratislava	Europa	Slowakije	3060972	[48.14, 17.10]	presburg	tresburg
Olne	Europa	België	2789870	[50.59, 5.74]	olne
China ~ Cathay	Azië	China	1814991	[35.0, 105.0]	china	cataya china	chinra	thina	csina	catthay en china
Appel	Gelderland	Nederland	2759700	[52.18, 5.54]	appel
Diepenheim	Overijssel	Nederland	2756878	[52.2, 6.55]	diepenheim	diepenheym
Gramsbergen	Overijssel	Nederland	2755371	[52.60, 6.67]	gramsbergen
Stuttgart	Europa	Duitsland	2825297	[48.78, 9.17]	stutgard	stuttgard	stutgardt	stutgart
Bohemen	Europa	Tsjechië	3077916	[48.97, 14.47]	bohemen	behmen	boheemen	behinen	bosemen	bohemnen	behemen	bohemien	bemen	boheme
Slot Loevestein	Gelderland	Nederland	2751509	[51.81, 5.02]	louvesteyn	lonuesteyn	louuesteyn	lonvesteyn	loevesteyn	louvestein	loevestein
Rhenen	Utrecht	Nederland	2748185	[51.95, 5.56]	rheenen	rhunen	rhenen	reenen	rheven
Jamaica	Caraïben	Jamaica	3489940	[18.16, -77.25]	jamaica	janneique
Geffen	Noord-Brabant	Nederland	2755645	[51.74, 5.46]	geffen
Dublin	Europa	Ierland	2964574	[53.33, -6.24]	dublin	dublyn
Walcheren	Zeeland	Nederland	2745077	[51.51, 3.57]	walcheren	walkeren
Muiden	Noord-Holland	Nederland	2750569	[52.33, 5.06]	muyden
Hamelen	Europa	Duitsland	2911271	[52.10, 9.35]	hamelen
Friedenstein	Europa	Duitsland	7873822	[50.94, 10.70]	friedenstein	vredensteyn	friedensteyn
Rome	Europa	Italië	3169070	[41.89, 12.51]	romen	roomen	roma
Naarden	Noord-Holland	Nederland	2750521	[52.29, 5.16]	naarden
Lithoijen	Noord-Brabant	Nederland	2751541	[51.80, 5.46]	littoyen	lithoyen
Sedan	Europa	Frankrijk	2975349	[49.70, 4.94]	sedan
Leuth	Gelderland	Nederland	2751682	[51.83, 5.99]	leuth	lenth
Leith	Europa	VK	2644641	[55.97, -3.17]	leith
Haspres	Europa	Frankrijk	3013875	[50.25, 3.41]	haspre
Fort Rammekens	Zeeland	Nederland	2748339	[51.45, 3.65]	rammekens	casteel van rammekens	rammekes	casteel van lammekens	casteel van ranimekens	rheede van rammekens	lammekens
Maren	Noord-Brabant	Nederland	2751204	[51.79, 5.38]	maren	maaren
Essen	Europa	Duitsland	2928810	[51.45, 7.01]	essen
Montfort	Limburg	Nederland	2750624	[51.12, 5.94]	montfort	mon foort	monfort	montfoort	montsort
Bristol	Europa	VK	2654675	[51.45, -2.59]	bristol
Lyon	Europa	Frankrijk	2996944	[45.74, 4.84]	lions	lyons
Someren	Noord-Brabant	Nederland	2747021	[51.38, 5.71]	someren	zoomeren	zomeren
Madeira	Europa	Portugal	2593105	[32.76, -16.94]	madera	madeira	modera
Hongarije	Europa	Hongarije	719819	[47.0, 20.0]	hongaryen	rungaryen	ungaren	hongeren	hungaryen	hongarien	hungargen	gungaryen	hongargen	hungarien
Blitterswijck	Limburg	Nederland	2758809	[51.53, 6.10]	blitterswyk
Wachtendonk	Europa	Duitsland	2815651	[51.40, 6.33]	wachtendonk
Asten	Noord-Brabant	Nederland	2759621	[51.40, 5.74]	asten
Edinburgh	Europa	VK	2650225	[55.95, -3.19]	edenburg	edenburch	denburch
Goch	Europa	Duitsland	2919625	[51.67, 6.15]	goch
Herstal	Europa	België	2795930	[50.66, 5.62]	herstal
Soest	Utrecht	Nederland	2831708	[51.57, 8.10]	soest
Karlskrona	Europa	Zweden	2701713	[56.16, 15.58]	karelskroon	carelscrona	carelskroon	carlscrona
Neuchâtel	Europa	Zwitserland	2659496	[46.99, 6.93]	neufchatel	neuf chatel	nevenburg off neufchassel	neuschatel	neufchassel
Lieshout	Noord-Brabant	Nederland	2751627	[51.52, 5.59]	lieshout
Boxmeer	Noord-Brabant	Nederland	2758462	[51.64, 5.94]	boxmeer	bocx	bopmeer	bocxmeer
Brandenburg	Europa	Duitsland	2945356	[52.45, 13.01]	brandenburch	brandenburgse	branden burch	branden burg	brandenburg	frandenburch	braudenburg	brandenbourg	brandenborch	brandenborg	brandenburgs	brandenburchse	brandenburc	brandenb
Sicilië	Europa	Italië	2523118	[37.62, 13.93]	sicilien	sivilien	siuylien	dicilien	cicilien
Reusel	Noord-Brabant	Nederland	2748217	[51.36, 5.16]	reusel
Bergeijk	Noord-Brabant	Nederland	2759132	[51.31, 5.35]	bergeyk	bergeik	bergyk	bercheyk
Issum	Europa	Duitsland	2895617	[51.53, 6.43]	issum	yssem	issem	yssum
Meppel	Drenthe	Nederland	2750947	[52.69, 6.19]	meppel	meppelt
Morlaix	Europa	Frankrijk	2991772	[48.57, -3.82]	morlaix
Hattem	Gelderland	Nederland	2754768	[52.47, 6.06]	hattum	battem	hattem
Harkema	Friesland	Nederland	2754821	[53.18, 6.13]	hankema
Savoie	Europa	Frankrijk	2975517	[45.46, 6.48]	savoyen	savoye	savoien	saboyen	lavoyen	savoyé	sanoyen	savayen
Elsloo	Limburg	Nederland	2756169	[50.94, 5.77]	elsloo	elssoo	elslo	elsloe
Helvoirt	Noord-Brabant	Nederland	2754440	[51.63, 5.23]	helvoirt	helvoort	hilvoirt
Duurstede ~ Wijk bij Duurstede	Utrecht	Nederland	2744483	[51.97, 5.34]	duyrstede	wyk by duursteede	duurstede	duerstede
Adrianopel / Erdine	Europa	Turkije	10262764	[41.66, 26.54]	adrianopolene	adrianopalen	adrianopoli
Narva	Europa	Estland	590031	[59.37, 28.19]	nerva	narva
Oostenrijk	Europa	Oostenrijk	2782113	[47.33, 13.33]	oostenryk	de austria	oostenrjk	austria
Linz	Europa	Oostenrijk	2772400	[48.30, 14.28]	lints	lintz
Hitland ~ Shetland eilanden	Europa	VK	2638010	[60.33, -1.33]	hitland	zitland	shetland
Brouwershaven	Zeeland	Nederland	2758213	[51.72, 3.91]	brouwershaven	brouwerslaven
Berlicum	Noord-Brabant	Nederland	2759059	[51.67, 5.4]	berlicum	berlicom	berecum	berlecom	berlicos	berlecomr
Belgrado	Europa	Servië	792680	[44.80, 20.46]	belgrado	belgrade
Stralsund	Europa	Duitsland	2826287	[54.30, 13.08]	straalsont	straalsunt	straalsond	straalsundt	straalsondt
